x, y, th, stamp, 
-13.159300804138184, -8.740853309631348, -1.4028658951281916, 1727990094481836300, 
-13.159492492675781, -8.740985870361328, -1.3304369769107949, 1727990094524643963, 
-13.159833908081055, -8.741072654724121, -1.21286735599954, 1727990094592622655, 
-13.159980773925781, -8.741520881652832, -1.1558123923111512, 1727990094625669460, 
-13.160265922546387, -8.741768836975098, -1.0523631851109445, 1727990094684975350, 
-13.160518646240234, -8.742005348205566, -0.9650230126167153, 1727990094735071566, 
-13.160828590393066, -8.742167472839355, -0.8782357714779608, 1727990094784754998, 
-13.160940170288086, -8.742217063903809, -0.7965162147769245, 1727990094831718587, 
-13.161253929138184, -8.742107391357422, -0.7092204540925162, 1727990094882804686, 
-13.16146469116211, -8.7426118850708, -0.600489023707656, 1727990094944243828, 
-13.161547660827637, -8.742530822753906, -0.5486713989505239, 1727990094974025572, 
-13.161866188049316, -8.742716789245605, -0.4259131811516644, 1727990095043474837, 
-13.161911964416504, -8.742950439453125, -0.35489761573671763, 1727990095082835295, 
-13.161844253540039, -8.743577003479004, -0.2635250991261129, 1727990095134790410, 
-13.162020683288574, -8.743396759033203, -0.1801309640939645, 1727990095182988082, 
-13.16195297241211, -8.743659019470215, -0.09126812329883505, 1727990095233285469, 
-13.161977767944336, -8.743919372558594, -0.0023317422981030313, 1727990095282959858, 
-13.161850929260254, -8.744359016418457, 0.10399872080430236, 1727990095343139759, 
-13.161883354187012, -8.744648933410645, 0.15946636848437976, 1727990095374508865, 
-13.161783218383789, -8.744787216186523, 0.24698856132907962, 1727990095422876366, 
-13.161600112915039, -8.745145797729492, 0.355125904399336, 1727990095482735216, 
-13.161382675170898, -8.745495796203613, 0.4455236878828262, 1727990095534406490, 
-13.161480903625488, -8.745552062988281, 0.49622473925466504, 1727990095563390362, 
-13.161177635192871, -8.745861053466797, 0.6208414968476305, 1727990095632772074, 
-13.160782814025879, -8.746071815490723, 0.7107439078001141, 1727990095683441448, 
-13.16059398651123, -8.74631404876709, 0.8185683749399855, 1727990095742993436, 
-13.160137176513672, -8.746259689331055, 0.8743818970968245, 1727990095774125302, 
-13.159791946411133, -8.746256828308105, 0.999258668233492, 1727990095843294605, 
-13.159486770629883, -8.746323585510254, 1.070165254185356, 1727990095882899485, 
