Euclidian 1,Euclidian 1,Euclidian 2,Euclidian 2,Manhatten 1,Manhatten 1,Manhatten 2,Manhatten 2
2.523487522,2.482179134,2.166600568,0.517703253,2.486500646,2.610259638,2.444267885,0.107105004
2.523487518,2.482179124,2.171905262,0.509023128,2.486500637,2.610259631,2.444267882,0.107105022
2.523487568,2.482179152,2.177417575,0.500501147,2.486500632,2.610259628,2.444267879,0.107105044
2.523487558,2.482179146,2.183172465,0.492134467,2.486500662,2.610259647,2.44426788,0.107105002
2.523487532,2.48217913,2.189098161,0.483884467,2.486500641,2.610259634,2.444267878,0.10710501
2.523487571,2.48217915,2.193148055,0.47845568,2.486500653,2.610259637,2.44426788,0.107105003
2.5234876,2.482179163,2.199370845,0.470423933,2.486500683,2.61025966,2.444267882,0.107104975
2.523487563,2.482179145,2.205743258,0.462487635,2.486500669,2.61025965,2.444267877,0.107104998
2.52348758,2.482179149,2.212096378,0.454458633,2.48650068,2.610259651,2.444267879,0.107104992
2.523487612,2.482179167,2.21829282,0.446309468,2.486500699,2.610259666,2.444267884,0.107104949
2.523487593,2.482179156,2.224366695,0.438085466,2.486500674,2.610259646,2.444267877,0.107104979
2.523487619,2.482179171,2.230317396,0.429766424,2.486500704,2.610259662,2.44426788,0.107104952
2.523487608,2.482179158,2.236152742,0.421413869,2.48650071,2.610259666,2.444267882,0.107104945
2.523487604,2.482179155,2.242093869,0.413148284,2.4865007,2.610259658,2.444267878,0.10710497
2.523487649,2.48217918,2.24815107,0.404964582,2.486500726,2.610259674,2.444267879,0.107104931
2.523487642,2.482179173,2.254269477,0.396827426,2.486500702,2.610259659,2.444267878,0.107104936
2.523487634,2.482179167,2.258394313,0.391437641,2.48650071,2.610259659,2.444267878,0.107104934
2.523487663,2.482179181,2.264656092,0.383411551,2.486500749,2.610259688,2.444267879,0.10710491
2.523487636,2.482179167,2.270988325,0.375423323,2.486500718,2.610259662,2.444267873,0.107104944
2.52348765,2.482179169,2.277247925,0.367306238,2.48650071,2.610259658,2.444267876,0.10710492
2.523487678,2.482179185,2.283300095,0.35904645,2.486500758,2.610259685,2.444267882,0.107104868
2.523487661,2.482179175,2.289199988,0.350681018,2.486500774,2.610259695,2.444267876,0.107104904
2.523487688,2.482179183,2.294929543,0.342196541,2.48650075,2.610259677,2.444267876,0.107104906
2.523487693,2.482179187,2.300481886,0.333596504,2.48650076,2.610259687,2.444267883,0.107104857
2.523487682,2.48217918,2.305892755,0.32496066,2.486500792,2.610259704,2.444267874,0.107104884
2.523487723,2.482179203,2.311415873,0.316410758,2.486500765,2.610259682,2.444267878,0.107104876
2.5234877,2.482179189,2.31705739,0.307935328,2.486500796,2.610259705,2.444267884,0.107104836
2.523487711,2.482179189,2.32276063,0.299502729,2.486500792,2.610259702,2.444267873,0.107104873
2.523487737,2.482179205,2.328553,0.291131769,2.486500776,2.610259686,2.444267879,0.107104849
2.523487713,2.482179191,2.334425083,0.282777653,2.486500816,2.610259711,2.444267879,0.107104825
2.523487723,2.482179191,2.338264731,0.27713318,2.4865008,2.610259701,2.444267872,0.10710485
2.523487747,2.482179205,2.345685206,0.265672943,2.486500808,2.610259708,2.444267879,0.107104814
2.523487726,2.482179193,2.34929227,0.259880249,2.486500837,2.610259723,2.444267877,0.107104825
2.523487755,2.482179202,2.354564776,0.251108899,2.486500812,2.610259703,2.444267875,0.107104837
2.523487772,2.482179213,2.359676997,0.242247477,2.486500841,2.610259724,2.444267879,0.107104783
2.523487758,2.482179203,2.366287804,0.230323012,2.486500844,2.610259726,2.444267875,0.107104798
2.52348779,2.482179221,2.369502583,0.224286876,2.486500828,2.610259711,2.444267869,0.107104832
2.523487763,2.482179205,2.374073334,0.215105301,2.486500863,2.610259732,2.444267879,0.107104787
2.52348777,2.482179203,2.378367067,0.205799167,2.486500844,2.610259719,2.444267884,0.107104751
2.523487806,2.482179221,2.382444314,0.196400487,2.48650085,2.610259725,2.444267876,0.107104784
2.523487793,2.482179215,2.386299948,0.186910526,2.486500879,2.61025974,2.444267871,0.107104796
2.523487798,2.482179215,2.389972787,0.17740132,2.48650087,2.610259733,2.444267882,0.107104734
2.523487819,2.482179227,2.393837493,0.168017462,2.486500874,2.610259737,2.44426788,0.107104744
2.523487795,2.482179213,2.397946679,0.158709875,2.4865009,2.610259751,2.444267874,0.107104779
2.523487819,2.48217922,2.402169614,0.149469262,2.486500871,2.610259728,2.444267874,0.107104744
2.523487853,2.482179242,2.406577406,0.140314055,2.486500897,2.610259747,2.444267884,0.107104697
2.523487811,2.48217921,2.411169922,0.131241862,2.486500913,2.610259756,2.444267871,0.107104748
2.523487818,2.482179218,2.414307367,0.125227912,2.486500893,2.61025974,2.444267876,0.10710473
2.523487872,2.482179248,2.419096327,0.116243443,2.486500924,2.610259758,2.444267879,0.107104692
2.523487855,2.482179237,2.423978451,0.107310387,2.486500902,2.610259744,2.444267871,0.10710472
2.523487835,2.482179216,2.428955988,0.098430723,2.486500905,2.610259747,2.444267879,0.10710468
2.523487884,2.482179247,2.432291416,0.09260868,2.486500939,2.610259766,2.444267879,0.107104684
2.523487889,2.482179249,2.432379892,0.092455297,2.486500942,2.610259768,2.444267874,0.107104704
2.523487853,2.482179225,2.432376294,0.092458572,2.486500906,2.61025974,2.444267877,0.107104658
2.523487875,2.482179236,2.432372777,0.092463225,2.486500926,2.610259755,2.444267873,0.107104679
2.523487925,2.482179265,2.432371826,0.092464026,2.486500984,2.610259793,2.444267875,0.107104678
2.523487887,2.482179242,2.432373403,0.092460775,2.486500959,2.610259776,2.444267881,0.107104641
2.523487889,2.482179238,2.432374995,0.092457742,2.486500915,2.610259744,2.444267871,0.107104673
2.523487922,2.482179257,2.432374724,0.092457757,2.486500934,2.610259753,2.444267875,0.107104659
2.523487916,2.482179254,2.432372935,0.092460375,2.486501004,2.610259799,2.444267878,0.107104625
2.523487922,2.482179252,2.432371875,0.092461468,2.486501004,2.610259798,2.44426787,0.107104651
2.523487945,2.482179262,2.432371462,0.092461217,2.48650096,2.610259766,2.444267877,0.107104615
2.523487921,2.482179252,2.432372174,0.092459089,2.486500978,2.610259779,2.44426788,0.107104605
2.52348794,2.482179255,2.432372632,0.092457589,2.48650102,2.610259805,2.444267874,0.107104629
2.523487964,2.48217927,2.432372128,0.092458055,2.486500987,2.610259783,2.444267877,0.107104586
2.523487949,2.48217926,2.432371141,0.092459758,2.48650098,2.610259774,2.444267872,0.107104612
2.523487984,2.482179282,2.432370798,0.092460709,2.486501035,2.610259812,2.444267875,0.107104601
2.523487974,2.482179272,2.432371509,0.092460138,2.486501034,2.61025981,2.444267877,0.10710457
2.523487959,2.482179259,2.432372654,0.092459126,2.486501009,2.610259792,2.44426787,0.107104599
2.523487994,2.482179275,2.432373363,0.092458971,2.486501042,2.61025981,2.444267876,0.107104565
2.523488001,2.482179279,2.432373423,0.092460018,2.486501054,2.610259819,2.444267877,0.107104552
2.523487964,2.482179259,2.432373368,0.092461312,2.486501035,2.610259806,2.444267869,0.107104582
2.523487984,2.482179268,2.432373762,0.092461782,2.486501063,2.61025982,2.444267876,0.107104549
2.523488029,2.48217929,2.432374686,0.092461328,2.486501053,2.610259813,2.444267878,0.107104543
2.523488002,2.482179275,2.432375568,0.092460833,2.486501048,2.61025981,2.444267872,0.107104565
2.523487997,2.482179273,2.43237593,0.092461064,2.48650109,2.610259837,2.444267876,0.107104522
2.523488047,2.482179295,2.432375869,0.09246188,2.486501066,2.61025982,2.444267873,0.107104532
2.523488036,2.482179287,2.432375833,0.092462503,2.486501079,2.610259825,2.444267876,0.107104525
2.523488008,2.48217927,2.432375967,0.092462556,2.486501095,2.610259838,2.444267877,0.107104498
2.523488048,2.482179296,2.432376374,0.092462159,2.48650107,2.610259819,2.444267869,0.107104531
2.523488077,2.482179305,2.432376727,0.092461742,2.4865011,2.610259834,2.444267875,0.107104501
2.523488046,2.482179291,2.432376731,0.092461781,2.486501123,2.610259849,2.444267879,0.10710448
2.523488059,2.482179291,2.432376464,0.092462174,2.486501091,2.610259828,2.444267874,0.107104499
2.523488094,2.482179316,2.432376238,0.092462445,2.486501084,2.610259824,2.444267876,0.107104464
2.523488077,2.482179301,2.432376212,0.092462303,2.486501129,2.610259849,2.444267871,0.10710449
2.523488091,2.482179305,2.432376307,0.092461905,2.486501131,2.610259849,2.444267873,0.107104485
2.523488106,2.482179316,2.43237631,0.092461627,2.486501103,2.610259829,2.444267881,0.107104431
2.523488081,2.482179298,2.432376165,0.092461615,2.486501138,2.610259855,2.444267874,0.107104459
2.523488114,2.482179312,2.4323759,0.092461803,2.486501161,2.610259865,2.444267867,0.107104488
2.523488121,2.482179316,2.432375699,0.092461898,2.486501127,2.610259844,2.444267874,0.107104461
2.52348811,2.482179309,2.432375685,0.092461713,2.486501133,2.610259844,2.444267878,0.107104412
2.523488139,2.482179324,2.432375704,0.092461472,2.486501183,2.610259876,2.444267874,0.107104445
2.523488116,2.482179313,2.43237565,0.092461412,2.486501162,2.610259861,2.444267868,0.107104454
2.523488125,2.482179311,2.432375535,0.092461484,2.486501152,2.610259855,2.444267877,0.107104397
2.523488168,2.482179337,2.432375477,0.092461514,2.486501195,2.610259885,2.444267875,0.107104408

