e, e_dot, e_int, stamp, 
0.001976472757837744, -0.011054672441560035, 0.0007231923027436538, 1729805850, 802050114, 
0.0022400358208714, -0.0024425066955889884, 0.0004868891254102902, 1729805850, 893038080, 
0.0016933393629314786, -0.0008566525876687763, 0.0003762483731784803, 1729805850, 993044050, 
0.0006298044224508637, -0.005341782447113788, 0.00030532511426233913, 1729805851, 93769899, 
-4.0392552053791775e-05, -0.005554105418789899, 0.00016019532071933853, 1729805851, 203573325, 
-0.0004380269136770032, -0.0035142536988284367, 1.0060932350132747e-05, 1729805851, 293147682, 
-0.00022777207642921127, -0.000784977149266312, -4.483224591211014e-05, 1729805851, 394026948, 
-0.00017225897859862727, 0.0008643176952999725, -5.8664082113020017e-05, 1729805851, 503147769, 
-0.0013150686963361302, -0.0036228732510933024, -0.00011980935363487628, 1729805851, 603593803, 
-0.0010404544868947152, -0.0027691070106410347, -0.00016000529355101527, 1729805851, 693043832, 
-0.0008536123201261514, 0.0016461328328581618, -0.00020265994180946868, 1729805851, 793046640, 
-0.001316361982652392, -0.0009180584759987415, -0.00021414623214121483, 1729805851, 893153767, 
-0.0027722652967965278, -0.005955472056053605, -0.0003460184972480273, 1729805852, 3084108, 
-0.004244057806677581, -0.009867805054169563, -0.000555222689386383, 1729805852, 93049485, 
-0.0033670042324578375, -0.002529677743600032, -0.0006574918975554394, 1729805852, 193049774, 
-0.0037378451326921525, 0.0018045098504005208, -0.0007961972113809077, 1729805852, 303518352, 
-0.005031005938902489, -0.005427820625384165, -0.0008515658510288691, 1729805852, 403558015, 
-0.00459322898323089, -0.0026805133316166207, -0.0008447387509124744, 1729805852, 493175669, 
-0.002733518618305064, 0.007826633996329858, -0.0007811302111473929, 1729805852, 593187192, 
-0.004519674973994858, 0.0007896345997576911, -0.0008296090362873662, 1729805852, 703266698, 
-0.0053320256557753964, -0.008111778153121472, -0.0008820349987097509, 1729805852, 803442170, 
-0.005634296477042167, -0.0038275562265840633, -0.0009796436865870453, 1729805852, 893046603, 
-0.0037898116078673993, 0.005014002225848936, -0.0009333960770356955, 1729805852, 993206527, 
-0.003254624868163525, 0.0077481624394592314, -0.0008916763930512861, 1729805853, 104032132, 
-0.0036240054815106504, 0.00037407284263176214, -0.0007484735708057482, 1729805853, 203679689, 
-0.0026685776977073417, 0.0023236194231815027, -0.0006018754525169315, 1729805853, 293158246, 
-0.002021763417797251, 0.005717280378053628, -0.0005248745959670081, 1729805853, 393066043, 
-0.002430410232464153, 0.0009222750586451917, -0.0004987749127939941, 1729805853, 503294040, 
-0.002439115674496062, -0.0012648482142885921, -0.00048237885683757593, 1729805853, 603061082, 
-0.002163068124324985, 0.0009934406834903855, -0.00044482506099414093, 1729805853, 693049794, 
-0.0016182975755509865, 0.0028386699215111003, -0.0003939128414585387, 1729805853, 793036496, 
-0.00238656053646924, -0.0007408461377118499, -0.0004114802852762073, 1729805853, 893188513, 
-0.002225945798632667, -0.0020712299481445797, -0.000436919653148424, 1729805854, 3404047, 
-0.0028990619297177833, -0.002015562313911809, -0.0005005632048024006, 1729805854, 93105436, 
