e, e_dot, e_int, stamp, 
1.9554838653625188, -0.15236375879232997, 0.41389767673624167, 1729805781, 549957532, 
1.9325590767110887, -0.15181661912757136, 0.4133593093145016, 1729805781, 650739318, 
1.9233174110284406, -0.15090344886045823, 0.27470677546400296, 1729805781, 691769479, 
1.8855710532419416, -0.1538778925844859, 0.3841153300538778, 1729805781, 851445844, 
1.8608963914090426, -0.16241224039453975, 0.4876827531651255, 1729805781, 949812473, 
1.8487323399030613, -0.16466885337758227, 0.2767590112835231, 1729805781, 999836798, 
1.8137674528223051, -0.1642650287480585, 0.34998051921869283, 1729805782, 139902324, 
1.7892843631305415, -0.16970429927411376, 0.42600199051667786, 1729805782, 234256565, 
1.7608056500930087, -0.17152933406863247, 0.3682975171184256, 1729805782, 345890749, 
1.7328733495607256, -0.1738284673853371, 0.38124301537344485, 1729805782, 450750409, 
1.70913209993039, -0.17769679211992084, 0.3362300527049128, 1729805782, 539764818, 
1.6814676509367377, -0.18120621835932646, 0.3226419898091053, 1729805782, 639670298, 
1.6511561020673142, -0.18404045088632115, 0.3529954000710644, 1729805782, 749807952, 
1.622859547982059, -0.18519024498716039, 0.34864896100621684, 1729805782, 850738890, 
1.597186642461372, -0.18954048661013648, 0.3084944735988855, 1729805782, 939798711, 
1.5826030210011504, -0.19140331100778765, 0.2242220473559378, 1729805782, 990800367, 
1.536072515859343, -0.19287050233588351, 0.330093532644091, 1729805783, 149788011, 
1.5063301898888977, -0.1957375188469379, 0.4007795459593991, 1729805783, 250765156, 
1.4795034293759515, -0.19754218762095524, 0.2878573652823656, 1729805783, 340763248, 
1.451605622672141, -0.19821775398619546, 0.27226014227873, 1729805783, 434830871, 
1.4171302577588294, -0.19859778724112367, 0.3033396676228335, 1729805783, 550047728, 
1.4021005361158103, -0.20042103273793752, 0.23486368549090894, 1729805783, 599808170, 
1.359842538742335, -0.20059031698988575, 0.26571608201078317, 1729805783, 740795337, 
1.326691245681494, -0.19987617915506548, 0.3428028739751303, 1729805783, 851336808, 
1.2964802867539167, -0.2012101837975222, 0.278820953138991, 1729805783, 950802845, 
1.2660528612659434, -0.20272589697628207, 0.2585161361375073, 1729805784, 50746338, 
1.2386944604792045, -0.20274709906489943, 0.2407430949118847, 1729805784, 140801803, 
1.2238508190034, -0.200250534627742, 0.17405265275083207, 1729805784, 190787699, 
1.1754120363515783, -0.19984318506800336, 0.25474855645363603, 1729805784, 350877294, 
1.1454940408089094, -0.20070112005856042, 0.3071798853431284, 1729805784, 450760296, 
1.1181831243641593, -0.20094174935735679, 0.21772921308919826, 1729805784, 540807709, 
1.0881696474555183, -0.20121758935702047, 0.21225359668447147, 1729805784, 640733414, 
1.0561806981958861, -0.20059393235147707, 0.22408366832769697, 1729805784, 746859543, 
1.026208170789324, -0.2015119688985193, 0.21666413331861753, 1729805784, 845742215, 
0.9965870538995606, -0.20171333043289916, 0.20214170729646477, 1729805784, 943816303, 
0.9688940549644585, -0.20106686178447689, 0.1894982590279107, 1729805785, 35766888, 
0.9352406847997979, -0.20140754065503705, 0.1962816806149728, 1729805785, 146815792, 
0.9034066291716124, -0.2031122086462588, 0.2011925415837567, 1729805785, 250751298, 
0.8759832180963373, -0.20359904016274608, 0.17553965234897576, 1729805785, 340808658, 
0.8456587902070734, -0.20299632813610025, 0.1659485808565845, 1729805785, 440403305, 
0.8119852810796032, -0.2030792980540129, 0.17742717937985017, 1729805785, 550895414, 
0.7817616414994818, -0.20247743774745353, 0.17104128069970292, 1729805785, 650751194, 
0.7543999530209573, -0.2021820657580252, 0.14863680962596368, 1729805785, 740794280, 
0.7236685959602678, -0.2039177495266796, 0.1430164578579765, 1729805785, 840610315, 
0.6899294992170358, -0.20463962561078144, 0.15180358539051628, 1729805785, 950854781, 
0.6592302510372263, -0.20419563912507774, 0.14536707950186545, 1729805786, 50999776, 
0.6317971284845665, -0.20403596279681468, 0.12541098001063236, 1729805786, 140779632, 
0.6018483324562561, -0.2016572073039824, 0.11975928962498905, 1729805786, 240805090, 
0.5688870330062971, -0.199672459010398, 0.12620195425036132, 1729805786, 350820707, 
0.5379812143377118, -0.20295825592477348, 0.11958020735394685, 1729805786, 450752501, 
0.5110646439298672, -0.2027168992239745, 0.1024633874509239, 1729805786, 540810146, 
0.4807893927556742, -0.20086959729196616, 0.09675531214601531, 1729805786, 640489230, 
0.44732344312100947, -0.20232647998967943, 0.1007596462233594, 1729805786, 750846047, 
0.4171596416416099, -0.20171984503285664, 0.0942890793544859, 1729805786, 850756847, 
0.39167007235660795, -0.19501761960688105, 0.07952858553432822, 1729805786, 940779699, 
0.36502845347840424, -0.1830213072135316, 0.07442654259059524, 1729805787, 40966903, 
0.3390039963451811, -0.16761007144639686, 0.07671228992039897, 1729805787, 150815603, 
0.31473433111060234, -0.15991742614272597, 0.07124218712119712, 1729805787, 250756391, 
0.29445426350634796, -0.15603599616454808, 0.06004188488498236, 1729805787, 340782975, 
0.2738679782875865, -0.14366053009458138, 0.05595603389703675, 1729805787, 440855312, 
0.2527737905663676, -0.13251207255788353, 0.05748760124025256, 1729805787, 550822723, 
0.23492225333093802, -0.12348317973627199, 0.05328529275646982, 1729805787, 650760026, 
0.21976013832803704, -0.11565797827516876, 0.04480607512225552, 1729805787, 740824915, 
0.2040191334119976, -0.10855675788753384, 0.04174406125418187, 1729805787, 840879798, 
0.18776242285787728, -0.10173231473254218, 0.04280622302058195, 1729805787, 950816597, 
0.18086991264096972, -0.09522580374627036, 0.030532535768360753, 1729805788, 833299, 
0.16283852470935617, -0.08887816630782457, 0.03365609996471331, 1729805788, 140795592, 
0.15111653810058562, -0.08200626794837157, 0.03958419654327895, 1729805788, 240822377, 
0.1390550381408854, -0.07567362848432146, 0.03168716533963842, 1729805788, 350639690, 
0.12921167694622407, -0.06938135356939937, 0.029348631157043937, 1729805788, 450763744, 
0.1215300675084778, -0.06113673377904372, 0.02473796867982496, 1729805788, 541030964, 
0.11213943104564021, -0.0597389553747111, 0.02298755744594062, 1729805788, 640805766, 
0.10233498878744861, -0.0610767326114933, 0.02349777549290627, 1729805788, 750829729, 
