x, y, theta, stamp, 
-0.11634670197963715, -0.2745356857776642, -2.5258956509125716, 1729801142694279570, 
-0.13632705807685852, -0.2882232666015625, -2.548824337764058, 1729801142804502065, 
-0.15397417545318604, -0.2998143136501312, -2.563213362496472, 1729801142904356194, 
-0.17040079832077026, -0.3102371394634247, -2.569438002117173, 1729801142995687710, 
-0.1887131631374359, -0.32193201780319214, -2.571115922482356, 1729801143095042568, 
-0.20495733618736267, -0.33236387372016907, -2.5715922839369245, 1729801143184949627, 
-0.21402594447135925, -0.3382911682128906, -2.5688086097693636, 1729801143236123944, 
-0.2430170476436615, -0.3571522831916809, -2.557854606045357, 1729801143395730311, 
-0.2609533667564392, -0.3692738115787506, -2.550302409183481, 1729801143494811876, 
-0.2771029770374298, -0.3801184892654419, -2.5409103352522298, 1729801143584509444, 
-0.29852819442749023, -0.394954115152359, -2.5287478922120634, 1729801143705149048, 
-0.314495325088501, -0.4063102602958679, -2.5169876249128857, 1729801143795682413, 
-0.3319609761238098, -0.4191763699054718, -2.504615050688785, 1729801143894865196, 
-0.3473949730396271, -0.4308871924877167, -2.494025903497599, 1729801143985017033, 
-0.36795487999916077, -0.44686102867126465, -2.4817689520575805, 1729801144104222278, 
-0.3831052780151367, -0.4591626226902008, -2.4746084608267673, 1729801144195731365, 
-0.4003833830356598, -0.47292834520339966, -2.4629145777010524, 1729801144294172067, 
-0.4153178036212921, -0.48528459668159485, -2.4548796308535787, 1729801144384608141, 
-0.43525248765945435, -0.5016722083091736, -2.446542597747211, 1729801144504886741, 
-0.4500144422054291, -0.5142511129379272, -2.4424578184100136, 1729801144595815400, 
-0.4662623107433319, -0.5282442569732666, -2.4375443683446107, 1729801144694881994, 
-0.4812280833721161, -0.5408750176429749, -2.4302488735375953, 1729801144785052177, 
-0.5010563135147095, -0.5579029321670532, -2.4253692702273884, 1729801144905035791, 
-0.5158668160438538, -0.5706318616867065, -2.421412440842707, 1729801144995805948, 
-0.5320610404014587, -0.5851324200630188, -2.419334845962219, 1729801145094364317, 
-0.5498874187469482, -0.6008250117301941, -2.417382902927555, 1729801145204537827, 
-0.5661028623580933, -0.6150335669517517, -2.4161802400568213, 1729801145304816201, 
-0.5810582637786865, -0.6281015276908875, -2.4147223942445732, 1729801145395774812, 
-0.5972900986671448, -0.6423767805099487, -2.413443588610293, 1729801145495148870, 
-0.6118744015693665, -0.6551945209503174, -2.4144095646335986, 1729801145585102503, 
-0.6311564445495605, -0.6720842123031616, -2.4159481320555507, 1729801145704876865, 
-0.6457837224006653, -0.6850836873054504, -2.414614222139509, 1729801145795857010, 
-0.6621758341789246, -0.6992360949516296, -2.4143250183847873, 1729801145894225934, 
-0.6702848076820374, -0.7065554857254028, -2.4137458269639915, 1729801145944636773, 
-0.6962336897850037, -0.729461133480072, -2.414299395721157, 1729801146105045268, 
-0.7102896571159363, -0.7415758967399597, -2.414144229210863, 1729801146195860250, 
-0.7251437902450562, -0.7547785639762878, -2.4156345385872076, 1729801146294463472, 
-0.737936794757843, -0.7660990953445435, -2.4148047742851575, 1729801146384438075, 
-0.7543132901191711, -0.7805399894714355, -2.4135128975238906, 1729801146504657599, 
-0.7661981582641602, -0.790805995464325, -2.4132455269353867, 1729801146595963251, 
-0.7794230580329895, -0.8026975393295288, -2.4125151987128226, 1729801146695693868, 
-0.7914462089538574, -0.8130590915679932, -2.4129721020487604, 1729801146784649201, 
-0.8070828318595886, -0.8269723057746887, -2.412626309982259, 1729801146904217591, 
-0.8160755038261414, -0.8347785472869873, -2.41205926525189, 1729801146995902818, 
-0.8254463076591492, -0.8429144620895386, -2.4119953550228646, 1729801147094997865, 
-0.8340517282485962, -0.8506824970245361, -2.4116978298238765, 1729801147184181777, 
-0.8451653122901917, -0.8603266477584839, -2.4089913556850218, 1729801147305050005, 
-0.8527199029922485, -0.8671226501464844, -2.408547623724288, 1729801147395917217, 
-0.860761821269989, -0.8742172122001648, -2.4082717863582848, 1729801147494516522, 
-0.8671502470970154, -0.8801916241645813, -2.4082717863582848, 1729801147584705735, 
-0.8750907778739929, -0.8873645067214966, -2.411728285130331, 1729801147704962876, 
-0.8810028433799744, -0.8927809596061707, -2.41355387017801, 1729801147795893876, 
-0.8873749375343323, -0.8983504772186279, -2.414254272558072, 1729801147894283061, 
-0.8926982283592224, -0.9028105735778809, -2.4134382809285464, 1729801147984223139, 
-0.8994089961051941, -0.9088619351387024, -2.4143480871703504, 1729801148105947059, 
-0.9039775133132935, -0.9131262898445129, -2.414860016285614, 1729801148195985110, 
-0.9093899726867676, -0.9174887537956238, -2.414860016285614, 1729801148294281574, 
-0.913517415523529, -0.9215023517608643, -2.4153651244696746, 1729801148384483034, 
-0.9187944531440735, -0.9263227581977844, -2.4161432929002533, 1729801148504370074, 
-0.9226045608520508, -0.9297518730163574, -2.4147434144460345, 1729801148595657586, 
-0.9266955256462097, -0.9332994818687439, -2.4147434144460345, 1729801148695022767, 
-0.9309963583946228, -0.9370254278182983, -2.4136060167100752, 1729801148804440508, 
-0.934688925743103, -0.9403252005577087, -2.413440665599156, 1729801148905026048, 
-0.9377192258834839, -0.9432211518287659, -2.412209738966921, 1729801148995195370, 
-0.9411829710006714, -0.945976197719574, -2.412209738966921, 1729801149094331165, 
-0.944381594657898, -0.9491375088691711, -2.409961261897165, 1729801149204406446, 
-0.9473628997802734, -0.9515355229377747, -2.4081429910500636, 1729801149306079755, 
-0.9499244689941406, -0.9537642598152161, -2.4085002176885886, 1729801149395982143, 
-0.9523385167121887, -0.9562222957611084, -2.4076976864222237, 1729801149495079527, 
-0.9544653296470642, -0.9581227898597717, -2.4073277765460386, 1729801149584472571, 
-0.9574571847915649, -0.9605734944343567, -2.4073277765460386, 1729801149705027753, 
-0.9594280123710632, -0.9624363780021667, -2.4068527942351583, 1729801149796235243, 
-0.961582362651825, -0.9645500183105469, -2.4053442081410408, 1729801149894697973, 
-0.9635187983512878, -0.9662610292434692, -2.4046418466673196, 1729801149984981754, 
-0.9665448069572449, -0.9687304496765137, -2.403045340363459, 1729801150105510400, 
-0.9685062170028687, -0.9705815315246582, -2.402047294101095, 1729801150196021152, 
-0.9705513715744019, -0.9725925326347351, -2.4016012946163565, 1729801150294372052, 
-0.9725657105445862, -0.9742788076400757, -2.400787181522013, 1729801150384446009, 
-0.975446879863739, -0.9766972661018372, -2.3996851314899486, 1729801150505105779, 
-0.9773313999176025, -0.9786596894264221, -2.399137997325256, 1729801150595299623, 
-0.9794197678565979, -0.9805253148078918, -2.3990363495851885, 1729801150695088079, 
-0.9815991520881653, -0.9823665022850037, -2.398126049405039, 1729801150784761223, 
-0.9841629266738892, -0.9848681092262268, -2.398126049405039, 1729801150904512164, 
-0.9862306714057922, -0.9867572784423828, -2.3960307369059803, 1729801150997040910, 
-0.9886792898178101, -0.9890248775482178, -2.3943743785053253, 1729801151095143375, 
-0.9914892315864563, -0.9914981722831726, -2.39112251876823, 1729801151204415022, 
-0.9939355850219727, -0.99383145570755, -2.3880216828667336, 1729801151304190713, 
