e, e_dot, e_int, stamp, 
0.4648257575218602, -0.14575434278303334, 0.09580938240203728, 1729802874, 208945758, 
0.44211793622126605, -0.14528774492509547, 0.0949732322231537, 1729802874, 314365301, 
0.42049374656245064, -0.14346978762564905, 0.0911484006878782, 1729802874, 414940552, 
0.39875104206954287, -0.14416208094849578, 0.08432225204269282, 1729802874, 514915667, 
0.3791848192282078, -0.1448791832884199, 0.07593134426840385, 1729802874, 605017659, 
0.3553471629603115, -0.14499335251699622, 0.07537750792781982, 1729802874, 714453222, 
0.33395341269402185, -0.14357693006012723, 0.07476531480873655, 1729802874, 814937182, 
0.31512837334825394, -0.13371711967116598, 0.06712505856949404, 1729802874, 914940450, 
0.2989365062670828, -0.12269569008500876, 0.060052755936701965, 1729802875, 4973882, 
0.27937838778521124, -0.11950082308257826, 0.05941541215202389, 1729802875, 114445268, 
0.26428614442045384, -0.11166991381550762, 0.0578585773976951, 1729802875, 210973785, 
0.25008014564098535, -0.0999791655547345, 0.0517163733667583, 1729802875, 309910037, 
0.23633625048321968, -0.09363011628298633, 0.04980543562315781, 1729802875, 410009087, 
0.22151918477516896, -0.09076149047685526, 0.04952484177187377, 1729802875, 519780157, 
0.21075710628085267, -0.08434146547358089, 0.04478411288250936, 1729802875, 610951083, 
0.19973173528657967, -0.07648241450719627, 0.040056260432409056, 1729802875, 709918219, 
0.18882694486352183, -0.07534014631770597, 0.038777535522371814, 1729802875, 805060114, 
0.17828450115669725, -0.07349461128560841, 0.03679249528405956, 1729802875, 904641362, 
0.16814046896629584, -0.06594137499233645, 0.03744886258598016, 1729802876, 14954903, 
0.15915223120943653, -0.060614783108560444, 0.0354421925568371, 1729802876, 114948665, 
0.150958710076345, -0.06025574490512855, 0.030313501575542842, 1729802876, 205106992, 
0.14147299494915078, -0.05910075292690361, 0.03009317222332573, 1729802876, 314866132, 
0.1339146175713509, -0.05398175909632935, 0.02982158653819647, 1729802876, 414947572, 
0.12751322847550034, -0.04763401797382762, 0.02620010892075793, 1729802876, 509952165, 
0.12019592101231134, -0.046839461833429206, 0.02481212519746097, 1729802876, 609999301, 
0.11233164883723688, -0.04825357060199751, 0.02518478543508547, 1729802876, 719801595, 
0.10717419780043635, -0.04292267361313229, 0.022652770847782423, 1729802876, 810052168, 
0.10169510429099045, -0.03733731657455284, 0.020354898695117158, 1729802876, 909915279, 
0.0964333388321283, -0.035917078547162244, 0.020288095454594486, 1729802877, 9409390, 
0.09031128596525938, -0.036945113774209705, 0.019723273308244357, 1729802877, 115052831, 
0.0853529015213528, -0.03586050046544119, 0.01864300817329065, 1729802877, 214957104, 
0.0809963180469436, -0.030925563107401105, 0.017185892229479343, 1729802877, 315931718, 
0.07659317845665566, -0.030865855935181125, 0.01538739239720437, 1729802877, 404969953, 
0.0725550555469886, -0.028726831135062348, 0.015265040966650859, 1729802877, 514915889, 
0.06843803505502188, -0.02606646406243615, 0.015174488525422063, 1729802877, 614190258, 
0.06464809835545675, -0.026447226985340647, 0.01366488894915505, 1729802877, 714266355, 
0.061685991264904524, -0.02292850040145783, 0.01271802263489231, 1729802877, 810081061, 
0.05755577696193176, -0.022912496158370224, 0.012566698251007126, 1729802877, 919280886, 
0.054718334180622066, -0.023033174858080718, 0.01159268063915424, 1729802878, 10000706, 
0.05242806113098879, -0.018064599365822193, 0.010467283390555138, 1729802878, 109939271, 
0.04912820769297776, -0.01862563997011212, 0.010421179298358868, 1729802878, 210055848, 
0.04609138241839523, -0.022314582479971628, 0.009325325941087096, 1729802878, 299417245, 
0.04286665409343118, -0.021050107190925524, 0.00920222579078775, 1729802878, 409979291, 
0.040045578590306406, -0.01859533923772912, 0.009311502008662414, 1729802878, 515957735, 
0.03709804078548945, -0.019897868346743813, 0.007804555908343038, 1729802878, 605076486, 
0.03333408447172055, -0.022438789289396143, 0.0073298514385834275, 1729802878, 714998388, 
0.031027386703964946, -0.01910491957260764, 0.007098691254835625, 1729802878, 814973748, 
0.028285598729237412, -0.016829703888157868, 0.0061758715607466525, 1729802878, 914978967, 
0.025432625513782108, -0.019140133323582737, 0.005511058011994579, 1729802879, 10065551, 
0.022059467666042647, -0.020237351324921982, 0.005176435766830789, 1729802879, 119911407, 
0.019122401231011082, -0.020968923940631667, 0.004464567143280538, 1729802879, 211128421, 
0.01624784112647232, -0.020428406637744395, 0.003638073025454111, 1729802879, 309956230, 
0.013148988254748998, -0.020023494926004925, 0.0032158972857286253, 1729802879, 409971060, 
0.010060627053584445, -0.021813400873247957, 0.002494318365409401, 1729802879, 499602390, 
